,Year_Birth,Education,Marital_Status,Complain,NumWebVisitsMonth,YearRange,HaveChild,AcceptedCmp,Income,Kidhome,Teenhome,Dt_Customer,Recency,TotalChild,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,MntGroceryProducts,TotalPurchase
1540,1946,PhD,Single,0,3,1940,0,3,82800.0,0,0,24-11-2012,23,0,1006,22,115,59,68,45,1,7,6,12,196,26
449,1964,Graduation,Married,0,7,1960,1,2,60597.0,0,1,01-01-2014,2,1,522,0,257,32,16,66,4,2,2,8,289,16
855,1981,2n Cycle,Single,0,7,1980,1,0,42395.0,1,1,04-04-2014,35,2,48,13,57,24,15,25,4,3,1,4,94,12
1372,1961,Graduation,Married,0,6,1960,1,0,60544.0,1,1,25-08-2012,92,2,201,2,43,3,5,35,4,5,1,5,48,15
1364,1972,PhD,Married,0,7,1970,1,0,38887.0,1,0,02-03-2014,17,1,25,1,13,0,0,3,1,1,0,3,14,5
1563,1965,Master,Married,0,7,1960,1,0,45143.0,0,1,26-08-2013,74,1,202,5,74,11,5,14,3,6,1,5,90,15
437,1976,Graduation,Married,0,8,1970,1,0,24027.0,1,0,09-06-2013,7,1,14,7,11,11,0,5,2,2,0,3,29,7
1314,1949,Master,Married,0,8,1940,1,2,62845.0,1,1,01-10-2012,3,2,1099,0,45,0,0,34,11,3,4,10,45,28
786,1958,Graduation,Married,0,8,1950,0,4,48192.0,0,0,06-04-2013,76,0,1039,43,204,153,58,29,3,2,8,12,400,25
873,1965,Master,Divorced,0,5,1960,1,0,51390.0,1,1,08-09-2012,54,2,205,20,47,23,2,56,6,5,2,5,90,18
1613,1979,Basic,Married,0,5,1970,1,0,24594.0,1,0,10-12-2013,94,1,1,3,6,10,0,9,1,1,0,3,19,5
819,1980,Graduation,Divorced,0,3,1980,0,0,81702.0,0,0,23-09-2012,98,0,563,50,774,28,31,187,1,7,7,12,852,27
1243,1958,2n Cycle,Single,0,2,1950,0,0,85485.0,0,0,21-06-2014,73,0,630,26,611,44,18,54,1,6,6,6,681,19
1006,1964,2n Cycle,Married,0,6,1960,1,0,68316.0,0,1,04-11-2012,54,1,806,80,161,120,11,33,5,10,7,10,361,32
586,1969,Master,Married,0,8,1960,1,0,42169.0,1,1,19-10-2013,20,2,19,0,9,0,0,2,2,1,0,3,9,6
1306,1978,Master,Married,0,9,1970,1,4,88097.0,1,0,18-08-2012,24,1,163,0,480,0,126,75,1,6,5,8,480,20
941,1962,PhD,Single,0,5,1960,1,0,52597.0,0,1,07-05-2014,69,1,492,0,37,7,0,42,3,6,3,8,44,20
348,1948,PhD,Married,0,5,1940,1,0,46681.0,0,2,08-10-2013,52,2,269,15,69,15,19,38,2,4,6,4,99,16
1436,1986,Master,Married,0,7,1980,1,0,28072.0,1,0,08-07-2013,10,1,30,0,10,2,0,5,1,1,0,3,12,5
1028,1949,PhD,Married,0,5,1940,0,0,69098.0,0,0,16-02-2013,82,0,1315,22,780,145,0,178,1,7,8,9,947,25
1163,1962,PhD,Married,0,8,1960,1,0,31497.0,0,1,06-12-2012,22,1,108,1,28,13,1,4,2,3,1,4,42,10
463,1988,Graduation,Single,0,5,1980,1,0,20518.0,1,0,18-05-2014,58,1,4,1,6,4,1,9,1,1,1,2,11,5
1231,1975,Graduation,Married,0,2,1970,1,0,74190.0,0,1,12-05-2014,49,1,151,81,86,168,91,64,2,4,2,11,335,19
1160,1985,Graduation,Single,0,5,1980,1,0,22327.0,1,0,02-08-2013,94,1,5,4,8,2,0,5,1,1,0,3,14,5
1638,1967,PhD,Married,0,6,1960,1,2,77766.0,0,1,22-02-2013,97,1,1004,59,265,115,59,27,2,11,10,11,439,34
653,1971,2n Cycle,Married,0,3,1970,1,0,54690.0,1,1,07-11-2013,76,2,111,16,37,7,9,18,3,3,1,5,60,12
573,1983,Graduation,Married,0,6,1980,1,0,39453.0,1,0,03-04-2014,64,1,46,0,7,0,0,2,2,2,0,3,7,7
647,1980,Basic,Married,0,8,1980,0,0,25965.0,0,0,07-09-2012,29,0,2,2,11,41,7,11,1,2,0,3,54,6
595,1956,Graduation,Divorced,0,7,1950,1,0,26150.0,2,1,11-03-2013,61,3,5,1,13,3,5,1,1,1,0,3,17,5
890,1986,PhD,Married,0,4,1980,0,0,45921.0,0,0,10-03-2014,23,0,102,9,49,24,3,12,1,2,1,6,82,10
1652,1983,PhD,Married,0,3,1980,1,0,23536.0,1,0,04-06-2014,53,1,6,0,3,0,0,1,1,0,0,3,3,4
1348,1975,Graduation,Single,0,5,1970,1,0,56243.0,1,2,30-12-2013,26,3,347,0,35,4,3,7,6,4,2,8,39,20
1300,1975,PhD,Married,0,5,1970,1,0,45503.0,1,0,25-09-2013,54,1,97,4,44,6,1,18,1,3,1,4,54,9
1308,1982,Graduation,Married,0,1,1980,0,0,71853.0,0,0,08-05-2013,29,0,358,108,413,141,97,32,1,2,8,6,662,17
470,1972,Master,Divorced,0,6,1970,1,0,37760.0,1,0,11-08-2013,54,1,26,3,13,2,10,0,1,2,0,3,18,6
800,1972,Graduation,Married,0,5,1970,1,0,65685.0,0,1,29-03-2014,54,1,642,14,49,0,7,57,1,9,2,9,63,21
281,1969,Graduation,Married,0,7,1960,1,0,38361.0,1,0,27-12-2013,74,1,39,0,56,20,8,14,3,3,1,3,76,10
932,1973,Master,Divorced,0,6,1970,1,1,44051.0,1,1,29-01-2013,20,2,79,7,58,6,3,18,4,3,1,4,71,12
732,1954,2n Cycle,Married,0,6,1950,0,2,63564.0,0,0,29-01-2014,0,0,769,80,252,15,34,65,1,10,10,7,347,28
715,1978,Graduation,Married,0,3,1970,1,0,66373.0,1,1,12-06-2013,57,2,328,9,124,12,24,109,7,4,2,10,145,23
832,1974,Graduation,Single,0,6,1970,1,0,49166.0,0,1,13-06-2013,17,1,224,2,25,7,0,110,2,5,3,3,34,13
951,1968,PhD,Married,0,7,1960,1,0,40706.0,2,1,17-01-2013,37,3,59,0,11,4,2,5,4,3,0,4,15,11
1144,1969,Graduation,Single,0,1,1960,0,0,81657.0,0,0,22-01-2014,69,0,364,40,425,158,60,50,1,3,4,8,623,16
1338,1976,Graduation,Single,0,6,1970,1,0,47025.0,0,1,07-11-2013,52,1,254,7,108,20,0,26,3,6,3,5,135,17
1037,1958,Graduation,Married,0,5,1950,1,1,65196.0,0,2,25-07-2013,34,2,743,19,181,12,0,200,2,7,6,11,212,26
1406,1967,Graduation,Divorced,0,7,1960,1,0,70844.0,1,1,30-10-2013,16,2,129,26,67,3,67,2,5,6,1,5,96,17
455,1955,PhD,Married,0,2,1950,0,3,75261.0,0,0,23-04-2013,17,0,1239,17,413,23,34,17,1,5,6,5,453,17
584,1975,Master,Married,0,7,1970,1,1,17459.0,1,0,19-09-2013,12,1,6,4,16,3,10,30,3,3,1,2,23,9
147,1972,2n Cycle,Married,0,7,1970,1,0,46344.0,0,1,14-12-2012,28,1,233,20,57,8,20,91,4,7,1,5,85,17
160,1953,Graduation,Divorced,0,3,1950,0,1,62551.0,0,0,18-11-2013,27,0,125,16,98,134,21,27,1,6,7,4,248,18
1111,1968,PhD,Married,0,9,1960,1,0,36778.0,1,1,05-08-2012,63,2,29,4,34,2,4,4,3,3,0,3,40,9
750,1987,Graduation,Married,0,6,1980,0,0,67430.0,0,0,05-09-2012,6,0,595,97,291,127,133,121,1,11,5,12,515,29
1117,1978,2n Cycle,Divorced,0,6,1970,1,0,21282.0,1,0,11-05-2014,76,1,1,5,8,4,8,20,2,2,1,2,17,7
859,1983,Graduation,Married,0,8,1980,1,0,39922.0,1,0,14-02-2013,30,1,29,12,59,19,1,36,2,3,0,4,90,9
952,1988,2n Cycle,Married,1,8,1980,1,0,15716.0,1,0,12-11-2012,8,1,16,5,30,8,7,26,3,3,0,4,43,10
1468,1969,PhD,Married,0,9,1960,1,2,53374.0,0,1,16-08-2012,34,1,896,10,101,13,10,34,6,4,2,9,124,21
1331,1971,Master,Single,0,6,1970,1,0,33316.0,1,1,04-10-2013,34,2,79,1,31,4,4,12,3,2,1,4,36,10
1219,1978,PhD,Married,0,8,1970,1,0,27683.0,1,0,04-08-2012,90,1,152,9,121,12,12,45,4,6,2,4,142,16
1215,1984,Basic,Single,0,7,1980,1,0,25707.0,1,0,18-01-2014,18,1,1,6,2,3,6,3,1,1,0,3,11,5
628,1948,PhD,Married,0,2,1940,0,0,76140.0,0,0,13-05-2014,57,0,586,66,653,17,0,26,1,5,9,6,736,21
606,1960,Master,Married,0,2,1960,1,0,30522.0,0,1,17-08-2012,6,1,179,8,83,19,11,26,5,1,2,9,110,17
164,1965,Graduation,Married,0,7,1960,1,0,33456.0,1,1,21-04-2014,58,2,7,3,10,8,1,7,2,1,0,3,21,6
106,1979,Graduation,Married,0,3,1970,1,0,77298.0,0,1,02-11-2013,46,1,425,115,292,23,35,79,1,6,6,11,430,24
1040,1964,PhD,Married,0,2,1960,1,0,65526.0,0,1,11-04-2014,22,1,397,19,69,12,0,9,1,4,4,8,100,17
617,1970,PhD,Married,0,8,1970,1,0,69084.0,1,0,19-11-2013,43,1,1181,107,199,39,30,30,2,7,3,13,345,25
1465,1990,Graduation,Married,0,6,1990,1,0,35765.0,1,0,11-12-2013,86,1,22,3,30,0,5,15,2,2,0,4,33,8
329,1988,Graduation,Single,0,3,1980,0,0,68655.0,0,0,10-08-2012,95,0,456,19,832,75,118,38,1,4,5,11,926,21
480,1976,Graduation,Divorced,0,8,1970,1,0,46310.0,1,0,03-12-2012,99,1,185,2,88,15,5,14,2,6,1,5,105,14
498,1959,Graduation,Divorced,0,5,1950,1,0,61250.0,0,1,16-12-2012,49,1,382,138,65,60,26,59,6,5,2,12,263,25
1629,1958,PhD,Single,0,6,1950,1,0,50729.0,1,1,02-05-2013,62,2,239,13,143,45,4,52,9,6,2,7,201,24
1500,1975,2n Cycle,Married,0,9,1970,1,1,57036.0,0,1,11-12-2012,33,1,1171,43,219,19,14,47,4,6,3,13,281,26
93,1972,Graduation,Divorced,0,7,1970,1,0,51813.0,1,1,11-04-2013,37,2,51,2,7,0,1,2,2,2,0,3,9,7
809,1962,Graduation,Divorced,0,8,1960,1,0,37859.0,1,2,12-01-2013,75,3,22,1,8,2,1,2,2,1,0,3,11,6
433,1974,2n Cycle,Married,0,8,1970,0,0,20130.0,0,0,17-03-2014,99,0,0,6,3,7,6,12,1,1,0,3,16,5
1107,1978,Graduation,Married,0,5,1970,1,0,42693.0,1,0,07-06-2014,29,1,8,4,20,6,3,16,1,1,0,3,30,5
43,1996,2n Cycle,Married,0,9,1990,0,1,7500.0,0,0,09-11-2012,24,0,3,18,14,15,22,50,3,3,1,3,47,10
860,1956,Master,Single,0,1,1950,0,0,86424.0,0,0,05-04-2014,12,0,387,68,569,89,45,68,1,6,9,12,726,28
1533,1954,Graduation,Divorced,0,1,1950,1,0,79865.0,0,1,18-06-2014,12,1,71,99,278,185,121,38,1,5,10,5,562,21
967,1956,PhD,Divorced,0,5,1950,1,0,35340.0,1,1,29-06-2014,1,2,27,0,12,0,1,5,2,2,0,3,12,7
710,1976,Master,Divorced,0,1,1970,0,0,75012.0,0,0,25-01-2014,41,0,294,142,218,164,58,151,1,3,8,11,524,23
1709,1964,Graduation,Married,0,6,1960,1,1,55761.0,0,1,24-04-2014,97,1,136,1,12,0,3,32,2,4,1,3,13,10
1365,1975,2n Cycle,Single,0,4,1970,1,0,41658.0,1,1,09-11-2012,30,2,8,4,12,15,4,29,2,1,1,2,31,6
1670,1955,Master,Married,0,7,1950,1,0,38452.0,1,1,30-03-2014,62,2,56,0,14,0,0,2,3,3,0,3,14,9
1346,1969,PhD,Married,0,6,1960,1,0,56242.0,0,1,03-03-2013,72,1,689,8,167,11,8,88,5,8,4,11,186,28
765,1972,Graduation,Married,0,7,1970,1,0,30467.0,1,0,19-03-2014,8,1,1,3,8,2,5,5,1,1,0,2,13,4
885,1973,Graduation,Married,0,3,1970,0,0,57100.0,0,0,04-12-2013,19,0,181,21,69,39,3,96,1,3,3,6,129,13
556,1951,Master,Married,0,5,1950,1,0,29298.0,1,1,07-09-2013,60,2,6,0,2,2,0,1,1,1,0,2,4,4
1666,1983,PhD,Married,0,1,1980,0,1,86580.0,0,0,27-02-2013,72,0,532,21,127,26,20,20,0,4,2,5,174,11
1381,1953,PhD,Divorced,0,9,1950,1,1,36957.0,1,1,06-09-2012,43,2,100,2,16,2,1,31,4,3,2,2,20,11
69,1975,PhD,Married,0,7,1970,1,1,60631.0,1,1,05-04-2013,88,2,565,6,65,0,6,19,5,9,2,8,71,24
514,1986,Graduation,Married,0,8,1980,1,0,32880.0,1,0,04-12-2012,76,1,8,4,15,7,6,2,1,1,0,3,26,5
509,1965,Graduation,Divorced,0,7,1960,1,0,30630.0,1,1,27-01-2014,67,2,27,1,12,2,0,10,2,2,0,3,15,7
340,1986,Graduation,Married,0,4,1980,1,2,71952.0,1,0,10-01-2013,93,1,656,80,455,52,107,93,2,8,4,8,587,22
221,1986,PhD,Married,0,8,1980,1,0,34320.0,1,0,16-02-2014,66,1,4,1,9,3,0,0,1,1,0,2,13,4
1297,1974,Basic,Married,0,8,1970,1,0,18393.0,1,0,29-03-2014,2,1,7,10,13,16,0,4,2,3,0,3,39,8
146,1969,Graduation,Married,0,6,1960,1,1,65747.0,0,1,07-03-2014,96,1,346,17,48,23,13,13,4,8,1,6,88,19
1313,1977,Master,Married,0,5,1970,1,0,43263.0,0,1,21-11-2012,2,1,262,6,61,0,10,102,3,5,2,6,67,16
1053,1976,2n Cycle,Married,0,7,1970,1,0,26907.0,1,1,20-08-2013,10,2,9,1,7,0,3,2,2,1,0,3,8,6
1138,1994,Graduation,Married,0,2,1990,0,0,80685.0,0,0,22-08-2012,55,0,241,45,604,34,26,54,1,6,4,10,683,21
803,1972,Graduation,Married,0,7,1970,1,0,22063.0,1,0,08-08-2013,43,1,7,10,13,3,11,11,2,2,0,3,26,7
508,1944,Master,Married,0,3,1940,0,2,80184.0,0,0,01-03-2014,19,0,1035,134,670,25,38,0,1,6,3,10,829,20
1568,1971,Graduation,Married,0,6,1970,1,0,76445.0,1,0,28-09-2012,2,1,739,107,309,140,80,35,1,2,5,13,556,21
176,1946,Master,Married,0,2,1940,0,0,66835.0,0,0,28-09-2013,21,0,620,26,195,34,17,141,1,6,4,13,255,24
804,1961,Graduation,Single,0,5,1960,0,2,57091.0,0,0,15-06-2014,0,0,464,5,64,7,0,37,1,7,3,7,76,18
168,1967,Graduation,Single,0,4,1960,1,1,52074.0,0,1,04-04-2014,77,1,59,0,12,0,0,48,1,2,2,2,12,7
1371,1969,PhD,Married,0,7,1960,1,0,51039.0,1,1,10-12-2012,11,2,100,64,79,65,0,109,2,6,2,4,208,14
1400,1958,2n Cycle,Single,0,7,1950,1,0,38741.0,1,1,30-03-2014,60,2,7,10,17,8,6,13,2,2,0,3,35,7
1516,1987,2n Cycle,Married,0,6,1980,0,0,30390.0,0,0,02-09-2013,5,0,10,12,12,25,1,20,1,2,0,3,49,6
1392,1972,PhD,Married,0,6,1970,1,0,34578.0,2,1,11-04-2014,1,3,7,0,1,0,0,0,1,1,0,2,1,4
1611,1964,PhD,Divorced,0,5,1960,1,4,64140.0,0,2,23-09-2013,71,2,1459,0,61,0,15,215,5,2,5,6,61,18
129,1964,PhD,Married,0,8,1960,1,0,41551.0,1,1,14-08-2013,51,2,220,0,33,3,0,23,5,5,1,5,36,16
189,1980,Master,Married,0,3,1980,0,0,69661.0,0,0,13-05-2014,80,0,656,16,106,32,16,8,1,7,3,12,154,23
136,1976,Master,Married,0,7,1970,1,1,65104.0,0,1,14-11-2013,4,1,738,0,232,13,20,50,2,3,5,7,245,17
1596,1971,PhD,Divorced,0,9,1970,1,0,47111.0,0,1,08-09-2012,35,1,595,71,153,120,112,41,6,3,2,10,344,21
1278,1966,Graduation,Married,0,7,1960,1,0,60894.0,0,1,28-06-2013,61,1,606,7,155,10,0,54,5,10,3,8,172,26
894,1972,Master,Married,0,7,1970,1,1,35641.0,1,0,14-07-2013,11,1,63,3,67,8,9,28,2,3,1,4,78,10
197,1984,Master,Single,0,6,1980,0,2,18890.0,0,0,10-11-2012,5,0,6,4,1,7,2,15,1,0,1,2,12,4
290,1958,Graduation,Divorced,0,5,1950,1,0,35246.0,1,1,16-04-2014,53,2,36,0,12,2,2,10,4,3,1,3,14,11
36,1943,PhD,Divorced,0,6,1940,0,2,48948.0,0,0,01-02-2013,53,0,437,8,206,160,49,42,2,7,10,5,374,24
767,1986,Basic,Married,0,7,1980,1,0,20425.0,1,0,29-10-2012,5,1,4,12,5,3,16,17,2,2,0,3,20,7
232,1958,Graduation,Married,0,3,1950,1,0,64961.0,0,1,23-12-2012,97,1,382,114,276,75,124,38,2,6,4,4,465,16
645,1985,Graduation,Married,0,7,1980,1,0,19986.0,1,0,14-11-2013,74,1,3,6,5,0,2,6,1,0,0,3,11,4
33,1970,PhD,Married,0,2,1970,1,0,67353.0,0,1,31-12-2013,37,1,702,17,151,0,8,35,5,5,6,12,168,28
1112,1962,PhD,Divorced,0,1,1960,0,1,85696.0,0,0,03-05-2013,88,0,714,76,395,116,0,12,1,4,6,9,587,20
1693,1982,PhD,Single,0,8,1980,1,1,38513.0,1,0,28-01-2014,20,1,172,3,115,16,0,18,5,6,1,5,134,17
1068,1959,Graduation,Married,0,2,1950,0,0,71367.0,0,0,23-08-2013,24,0,227,23,389,42,21,75,1,4,5,7,454,17
865,1981,2n Cycle,Married,0,6,1980,1,0,51111.0,1,1,19-06-2014,83,2,22,0,19,6,5,3,2,2,0,3,25,7
341,1966,PhD,Single,0,3,1960,0,1,69759.0,0,0,28-10-2013,38,0,452,20,514,13,30,0,3,4,6,5,547,18
1085,1965,Graduation,Married,0,4,1960,1,0,66480.0,1,1,31-05-2014,71,2,199,9,57,20,21,6,7,4,1,7,86,19
1447,1956,Master,Single,0,4,1950,0,0,64857.0,0,0,23-11-2012,78,0,556,14,717,210,0,43,1,7,5,10,941,23
199,1963,Master,Divorced,0,6,1960,1,0,48721.0,1,1,13-05-2013,50,2,81,18,113,47,13,21,6,4,2,5,178,17
429,1989,Graduation,Married,0,8,1980,1,0,28691.0,1,0,04-07-2013,56,1,5,4,13,8,0,4,1,1,0,3,25,5
1418,1971,2n Cycle,Married,0,2,1970,0,0,78041.0,0,0,16-12-2012,93,0,482,35,553,72,160,17,1,4,4,9,660,18
1723,1971,Graduation,Divorced,0,7,1970,1,0,30372.0,1,1,25-12-2012,33,2,15,0,12,7,3,7,3,2,0,3,19,8
876,1943,PhD,Divorced,0,6,1940,0,2,48948.0,0,0,01-02-2013,53,0,437,8,206,160,49,42,2,7,10,5,374,24
730,1995,Graduation,Single,0,1,1990,0,0,71163.0,0,0,09-03-2014,30,0,283,17,372,138,106,44,1,3,8,12,527,24
919,1975,PhD,Divorced,0,6,1970,1,0,60554.0,1,0,09-08-2013,8,1,588,7,76,110,15,15,2,8,4,9,193,23
297,1947,Graduation,Single,0,1,1940,0,1,77457.0,0,0,05-03-2014,85,0,675,11,400,15,45,11,1,2,5,10,426,18
73,1976,Graduation,Single,0,4,1970,0,2,75825.0,0,0,12-10-2012,40,0,1032,105,779,137,105,51,0,5,8,9,1021,22
1417,1958,Graduation,Married,0,1,1950,0,0,51876.0,0,0,15-10-2013,88,0,99,27,102,28,48,6,1,2,2,8,157,13
807,1959,2n Cycle,Divorced,0,8,1950,1,0,78353.0,0,1,16-04-2013,51,1,752,122,476,39,153,34,1,10,2,11,637,24
547,1970,2n Cycle,Married,0,5,1970,0,0,15315.0,0,0,03-08-2013,27,0,7,4,13,15,8,17,2,2,0,4,32,8
949,1980,Graduation,Married,0,9,1980,1,0,44010.0,1,0,13-10-2012,46,1,186,36,234,86,72,48,6,10,2,6,356,24
1612,1981,Graduation,Married,0,9,1980,1,0,56386.0,1,1,27-10-2012,51,2,230,48,214,13,32,75,8,9,1,7,275,25
1590,1965,PhD,Married,0,7,1960,1,1,51717.0,0,1,20-08-2013,55,1,98,1,17,0,1,5,1,3,0,4,18,8
1597,1963,PhD,Divorced,0,6,1960,0,0,41003.0,0,0,17-03-2013,11,0,123,133,142,71,44,88,1,6,2,8,346,17
821,1977,Graduation,Single,0,5,1970,1,1,56628.0,0,1,21-03-2014,30,1,479,5,82,7,17,171,2,7,6,5,94,20
663,1980,PhD,Single,0,2,1980,0,0,65295.0,0,0,23-12-2013,19,0,365,32,117,34,110,6,1,3,3,13,183,20
1241,1970,Graduation,Married,0,7,1970,1,0,19656.0,1,0,08-02-2013,94,1,25,4,9,6,8,32,3,2,1,3,19,9
1581,1978,2n Cycle,Married,0,9,1970,0,0,12393.0,0,0,04-12-2012,38,0,5,6,15,11,7,13,1,2,0,3,32,6
623,1952,Graduation,Single,0,5,1950,0,0,84574.0,0,0,04-06-2013,72,0,387,20,713,38,54,163,1,9,11,11,771,32
1445,1958,Graduation,Married,0,4,1950,1,0,65148.0,0,1,16-11-2012,9,1,460,35,422,33,12,153,2,6,6,7,490,21
1162,1952,PhD,Single,0,4,1950,1,1,62000.0,0,1,25-08-2013,25,1,899,0,101,0,0,20,1,6,6,13,101,26
212,1988,2n Cycle,Married,0,3,1980,1,0,45204.0,1,0,11-04-2014,93,1,30,11,25,29,1,18,1,1,1,4,65,7
1035,1987,Graduation,Married,0,1,1980,0,0,67605.0,0,0,31-03-2013,84,0,336,28,282,184,54,54,1,2,8,6,494,17
1595,1952,PhD,Married,0,7,1950,1,0,54549.0,0,1,03-03-2014,8,1,216,2,6,0,0,9,2,5,1,4,8,12
1625,1954,Master,Married,0,7,1950,1,0,36634.0,0,1,28-05-2013,0,1,213,9,76,4,3,30,3,5,2,5,89,15
727,1964,Graduation,Married,0,3,1960,0,1,82224.0,0,0,25-01-2014,83,0,307,26,360,138,31,40,1,6,9,5,524,21
701,1970,Graduation,Divorced,0,6,1970,1,0,58710.0,0,1,31-03-2013,77,1,440,81,368,0,122,174,6,11,5,9,449,31
1022,1966,Master,Married,0,4,1960,1,0,33585.0,0,1,25-09-2013,91,1,30,11,33,13,6,29,1,2,0,4,57,7
1675,1956,Master,Married,0,6,1950,1,1,58656.0,0,1,20-09-2012,25,1,962,12,194,16,24,12,4,7,8,13,222,32
234,1990,Graduation,Married,0,2,1990,0,2,73687.0,0,0,28-11-2013,8,0,559,153,503,218,13,181,1,3,9,9,874,22
1007,1971,Graduation,Married,0,3,1970,0,2,74538.0,0,0,29-06-2013,21,0,380,98,733,110,112,28,1,8,8,5,941,22
978,1956,PhD,Divorced,0,7,1950,1,3,78028.0,0,1,10-09-2012,38,1,158,19,288,25,0,38,1,6,4,9,332,20
67,1973,2n Cycle,Married,0,8,1970,1,0,51222.5,1,0,14-09-2012,25,1,25,3,43,17,4,17,3,3,0,3,63,9
24,1976,Graduation,Married,0,7,1970,1,0,53359.0,1,1,27-05-2013,4,2,173,4,30,3,6,41,4,5,1,4,37,14
1405,1973,Graduation,Single,0,6,1970,1,0,34853.0,1,1,23-12-2013,75,2,9,3,15,2,3,2,2,2,0,3,20,7
216,1962,Graduation,Divorced,0,6,1960,1,0,63887.0,0,1,08-09-2012,38,1,897,23,207,15,11,92,5,9,6,12,245,32
812,1976,PhD,Divorced,0,5,1970,1,0,55412.0,1,1,22-11-2013,65,2,10,5,28,11,1,8,1,2,0,3,44,6
735,1975,Graduation,Divorced,0,4,1970,1,0,58330.0,0,1,25-12-2013,87,1,445,53,213,104,98,151,1,6,4,13,370,24
1153,1981,Graduation,Divorced,0,5,1980,1,0,28510.0,1,1,13-04-2013,72,2,44,5,19,0,4,19,3,2,0,4,24,9
1373,1972,Graduation,Married,0,5,1970,1,0,65685.0,0,1,29-03-2014,54,1,642,14,49,0,7,57,1,9,2,9,63,21
111,1962,Graduation,Single,0,6,1960,1,0,50785.0,1,1,10-09-2013,27,2,64,1,21,0,1,27,2,2,1,3,22,8
166,1970,Graduation,Married,0,6,1970,1,0,50447.0,2,0,21-04-2014,4,2,85,7,24,2,3,27,1,3,1,3,33,8
1673,1973,Basic,Married,0,8,1970,1,1,9722.0,1,0,02-10-2012,7,1,6,17,16,6,16,42,4,3,1,3,39,11
207,1977,Graduation,Married,0,8,1970,1,0,41443.0,1,0,01-04-2014,79,1,171,7,171,25,19,89,6,8,1,5,203,20
1462,1950,PhD,Divorced,0,8,1950,1,0,42873.0,1,1,21-01-2013,11,2,209,0,40,3,2,15,4,6,1,4,43,15
274,1975,Master,Married,0,5,1970,1,0,44319.0,1,1,17-04-2014,18,2,26,0,8,0,0,3,2,2,0,3,8,7
41,1975,Master,Married,0,5,1970,1,0,7500.0,1,0,02-10-2013,19,1,3,1,10,3,2,12,3,2,0,3,14,8
591,1955,Graduation,Single,0,1,1950,0,0,72906.0,0,0,17-09-2013,79,0,400,32,519,71,75,54,1,3,4,9,622,17
1556,1952,Master,Married,0,7,1950,1,1,40442.0,1,1,19-08-2012,52,2,45,12,52,25,22,13,4,3,1,4,89,12
525,1967,Graduation,Married,0,5,1960,1,0,44931.0,0,1,18-01-2014,0,1,78,0,11,0,0,7,1,2,1,3,11,7
287,1986,Master,Married,0,8,1980,1,0,42386.0,1,0,13-01-2013,43,1,65,4,16,0,4,11,1,3,0,3,20,7
469,1973,Master,Married,0,7,1970,1,0,38961.0,1,0,30-12-2013,60,1,19,7,19,0,1,24,1,2,1,2,26,6
1350,1971,Master,Married,0,7,1970,1,1,57420.0,0,1,25-06-2013,22,1,280,0,18,0,0,24,3,5,1,6,18,15
121,1984,Graduation,Single,0,1,1980,0,1,79607.0,0,0,21-04-2013,37,0,450,133,951,173,0,216,1,3,6,6,1257,16
1745,1977,PhD,Married,0,8,1970,0,0,28973.0,0,0,13-10-2012,59,0,206,0,46,3,2,12,2,5,1,5,49,13
1531,1976,Master,Married,0,7,1970,1,0,49681.0,0,2,04-11-2013,66,2,411,0,26,0,0,21,6,7,1,7,26,21
1252,1978,Graduation,Divorced,0,3,1970,0,1,71847.0,0,0,21-09-2012,95,0,737,21,106,55,63,210,0,6,7,9,182,22
928,1977,Graduation,Married,0,4,1970,1,0,39771.0,1,0,06-12-2013,92,1,6,2,18,2,8,14,1,2,0,3,22,6
673,1960,PhD,Divorced,0,6,1960,1,2,50611.0,0,1,04-10-2012,98,1,459,0,24,6,0,4,6,4,5,7,30,22
1469,1959,Graduation,Married,0,5,1950,1,0,71706.0,0,1,13-11-2012,16,1,931,56,253,91,98,14,4,9,5,7,400,25
1141,1968,2n Cycle,Married,0,3,1960,1,0,48985.0,0,1,05-07-2013,13,1,19,13,18,10,7,8,1,1,1,3,41,6
886,1969,Graduation,Married,0,5,1960,1,0,58917.0,1,2,24-03-2013,10,3,151,7,89,0,7,28,5,4,1,6,96,16
956,1965,Master,Married,0,7,1960,1,0,56962.0,2,1,11-10-2013,60,3,292,3,77,10,3,26,7,6,3,5,90,21
1488,1978,Graduation,Married,0,5,1970,1,0,33039.0,1,0,09-09-2013,4,1,30,8,12,8,8,12,1,2,0,4,28,7
25,1989,Graduation,Married,0,3,1980,1,0,38360.0,1,0,31-05-2013,26,1,36,2,42,20,21,10,2,2,1,4,64,9
1134,1951,Graduation,Married,0,5,1950,1,0,57304.0,0,1,11-03-2013,61,1,356,80,329,138,17,106,2,7,6,10,547,25
149,1952,PhD,Married,0,5,1950,1,0,61010.0,0,1,09-10-2012,57,1,888,0,57,0,0,76,2,8,5,11,57,26
925,1987,PhD,Married,0,8,1980,0,2,51563.0,0,0,01-10-2012,60,0,1166,0,48,0,0,36,1,4,4,10,48,19
1176,1959,Graduation,Married,1,7,1950,1,0,58113.0,0,1,25-01-2013,66,1,221,104,169,102,78,84,3,9,2,8,375,22
