,AcceptedCmp,Complain,Dt_Customer,Education,HaveChild,Income,Kidhome,Marital_Status,MntFishProducts,MntFruits,MntGoldProds,MntGroceryProducts,MntMeatProducts,MntSweetProducts,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Teenhome,TotalChild,TotalPurchase,Unnamed: 0,YearRange,Year_Birth
775,0,0,29-10-2013,Graduation,1,51267.0,1,Married,7,2,12,73,64,2,183,3,4,5,3,4,37,1,2,15,775,1970,1978
776,0,0,05-04-2013,Graduation,1,46524.0,0,Single,26,19,52,80,35,14,31,1,2,5,1,3,70,1,1,9,776,1960,1961
777,1,0,20-01-2013,Master,0,45183.0,0,Single,12,3,12,75,60,9,219,1,1,7,4,7,33,0,0,13,777,1960,1962
778,0,0,28-06-2014,PhD,1,70421.0,0,Married,75,28,35,239,136,14,479,3,3,7,10,6,98,1,1,23,778,1950,1954
779,0,0,23-10-2012,2n Cycle,1,60161.0,0,Divorced,46,44,177,302,212,8,584,4,3,8,11,8,17,1,1,26,779,1960,1965
780,0,0,02-03-2013,Graduation,0,73926.0,0,Married,159,91,15,847,597,91,627,5,1,12,6,3,54,0,0,24,780,1970,1973
781,0,0,14-12-2013,Graduation,1,19329.0,1,Married,12,1,5,29,16,2,24,0,3,3,4,8,39,0,1,10,781,1960,1968
782,0,0,13-12-2013,Master,1,61872.0,0,Married,36,5,16,200,159,27,330,4,4,9,4,4,81,1,1,21,782,1970,1970
783,0,0,26-03-2013,Graduation,1,46984.0,1,Divorced,2,1,8,13,10,1,19,0,1,3,1,5,71,1,2,5,783,1950,1956
784,0,0,19-01-2013,Graduation,1,34838.0,1,Married,29,23,47,81,29,14,28,1,3,4,2,6,62,1,2,10,784,1950,1951
785,0,0,05-11-2013,PhD,0,82716.0,0,Single,15,148,22,391,228,148,606,8,1,13,6,2,8,0,0,28,785,1940,1944
786,4,0,06-04-2013,Graduation,0,48192.0,0,Married,153,43,29,400,204,58,1039,8,3,12,2,8,76,0,0,25,786,1950,1958
787,0,0,04-11-2013,Master,1,49681.0,0,Married,0,0,21,26,26,0,411,1,6,7,7,7,66,2,2,21,787,1970,1976
788,0,0,23-03-2014,Master,1,56850.0,0,Married,2,1,0,22,19,7,34,1,1,3,1,2,83,1,1,6,788,1970,1971
789,0,0,21-10-2013,Graduation,1,55267.0,0,Married,32,28,45,196,136,3,161,4,4,6,3,3,28,1,1,17,789,1950,1957
790,1,0,22-03-2013,Graduation,1,59666.0,1,Married,23,53,133,254,178,17,623,2,7,8,3,8,87,1,2,20,790,1970,1972
791,0,0,06-04-2013,Graduation,1,72504.0,0,Single,123,26,94,619,470,161,604,9,2,6,5,2,43,1,1,22,791,1970,1972
792,0,0,16-10-2013,Graduation,0,26872.0,0,Married,3,10,32,21,8,16,3,1,1,2,1,6,0,0,0,5,792,1980,1981
793,1,0,20-04-2013,Graduation,1,21359.0,1,Single,6,2,10,25,17,1,12,0,2,3,2,8,1,0,1,7,793,1970,1972
794,0,0,31-05-2014,Graduation,0,73170.0,0,Single,50,174,32,480,256,30,184,4,1,6,5,2,1,0,0,16,794,1970,1975
795,0,0,04-02-2013,Master,1,52750.0,0,Married,90,0,69,329,239,69,393,7,6,9,5,4,72,1,1,27,795,1950,1955
796,0,0,23-11-2013,PhD,0,91820.0,0,Married,76,73,30,896,747,161,410,5,0,12,5,1,72,0,0,22,796,1980,1986
797,0,0,12-05-2014,PhD,1,65968.0,0,Married,19,9,4,111,83,4,376,4,2,7,5,3,12,1,1,18,797,1970,1970
798,0,0,12-03-2014,Graduation,1,30772.0,1,Married,2,2,4,8,4,1,7,0,1,2,1,6,89,1,2,4,798,1970,1976
799,0,0,24-11-2012,Graduation,0,22507.0,0,Single,51,0,68,277,226,157,68,2,3,4,10,9,67,0,0,19,799,1950,1954
800,0,0,29-03-2014,Graduation,1,65685.0,0,Married,0,14,57,63,49,7,642,2,1,9,9,5,54,1,1,21,800,1970,1972
801,0,0,01-09-2013,2n Cycle,1,25804.0,1,Married,13,7,12,29,9,6,8,0,2,3,2,8,34,0,1,7,801,1970,1978
802,3,0,05-05-2013,PhD,0,76412.0,0,Single,23,53,17,880,804,71,840,4,1,8,5,3,15,0,0,18,802,1980,1980
803,0,0,08-08-2013,Graduation,1,22063.0,1,Married,3,10,11,26,13,11,7,0,2,3,2,7,43,0,1,7,803,1970,1972
804,2,0,15-06-2014,Graduation,0,57091.0,0,Single,7,5,37,76,64,0,464,3,1,7,7,5,0,0,0,18,804,1960,1961
805,0,0,18-04-2013,Graduation,0,22419.0,0,Married,19,3,42,69,47,21,30,2,1,2,3,8,74,0,0,8,805,1960,1963
806,5,0,22-05-2013,Graduation,1,87771.0,0,Married,50,38,33,375,287,57,1492,10,1,4,5,6,61,1,1,20,806,1950,1959
807,0,0,16-04-2013,2n Cycle,1,78353.0,0,Divorced,39,122,34,637,476,153,752,2,1,11,10,8,51,1,1,24,807,1950,1959
808,2,0,07-05-2013,Graduation,1,93404.0,1,Married,20,15,15,322,287,0,1279,4,3,7,3,5,97,2,3,17,808,1950,1954
809,0,0,12-01-2013,Graduation,1,37859.0,1,Divorced,2,1,2,11,8,1,22,0,2,3,1,8,75,2,3,6,809,1960,1962
810,0,0,11-05-2013,PhD,1,80995.0,0,Divorced,73,28,56,510,409,56,860,9,1,4,8,4,83,1,1,22,810,1950,1958
811,0,0,01-03-2014,Graduation,1,16529.0,1,Married,13,0,1,18,5,0,3,0,1,3,1,6,23,0,1,5,811,1980,1984
812,0,0,22-11-2013,PhD,1,55412.0,1,Divorced,11,5,8,44,28,1,10,0,1,3,2,5,65,1,2,6,812,1970,1976
813,0,0,10-09-2012,Graduation,0,48789.0,0,Single,7,16,145,179,156,5,351,4,1,7,6,6,94,0,0,18,813,1990,1992
814,0,0,05-05-2013,PhD,1,56575.0,0,Married,0,5,10,95,90,16,421,3,3,7,7,5,42,2,2,20,814,1960,1967
815,0,0,02-10-2013,2n Cycle,1,25130.0,1,Married,0,5,18,12,7,18,2,0,2,3,2,7,10,0,1,7,815,1980,1980
816,0,0,14-02-2013,Graduation,1,35441.0,1,Married,2,1,1,12,9,1,25,0,2,3,1,8,94,1,2,6,816,1960,1967
817,0,0,29-03-2013,Graduation,1,71391.0,0,Married,46,123,141,443,274,123,336,5,5,12,6,3,50,1,1,28,817,1950,1956
818,0,0,25-04-2013,Master,1,49494.0,1,Single,0,9,82,106,97,6,191,1,2,5,6,7,46,0,1,14,818,1970,1972
819,0,0,23-09-2012,Graduation,0,81702.0,0,Divorced,28,50,187,852,774,31,563,7,1,12,7,3,98,0,0,27,819,1980,1980
820,0,0,02-07-2013,2n Cycle,1,45889.0,0,Single,0,0,8,6,6,1,31,0,1,3,1,6,42,1,1,5,820,1980,1980
821,1,0,21-03-2014,Graduation,1,56628.0,0,Single,7,5,171,94,82,17,479,6,2,5,7,5,30,1,1,20,821,1970,1977
822,0,0,05-08-2013,Graduation,1,34026.0,1,Married,12,6,17,33,15,8,18,1,3,3,2,5,11,1,2,9,822,1950,1950
823,0,0,29-11-2012,Graduation,1,40049.0,0,Married,10,65,28,127,52,44,91,2,3,6,3,5,61,1,1,14,823,1970,1974
824,0,0,12-05-2014,Graduation,1,34176.0,1,Single,19,7,20,50,24,14,5,0,4,4,3,6,12,0,1,11,824,1980,1988
825,0,0,10-11-2012,Graduation,1,19419.0,1,Married,16,14,7,58,28,3,2,0,4,3,4,9,76,0,1,11,825,1980,1981
826,0,0,27-07-2013,2n Cycle,0,82504.0,0,Married,134,50,54,615,431,35,362,6,1,7,3,1,2,0,0,17,826,1960,1960
827,4,0,13-01-2014,Graduation,0,81205.0,0,Married,97,74,130,1100,929,55,724,6,1,7,5,2,43,0,0,19,827,1970,1970
828,0,0,29-09-2012,2n Cycle,0,61618.0,0,Single,0,91,205,490,399,45,605,6,2,8,3,3,27,0,0,19,828,1990,1991
829,0,0,24-12-2012,Master,1,55284.0,0,Single,0,7,63,147,140,7,547,5,3,8,7,5,60,1,1,23,829,1950,1956
830,0,0,23-10-2013,Graduation,1,49980.0,0,Single,13,1,14,68,54,9,104,1,2,5,3,5,79,1,1,11,830,1960,1963
831,0,0,10-05-2013,Graduation,1,15072.0,2,Married,0,2,18,17,15,10,8,1,4,3,3,5,96,0,2,11,831,1980,1980
832,0,0,13-06-2013,Graduation,1,49166.0,0,Single,7,2,110,34,25,0,224,3,2,3,5,6,17,1,1,13,832,1970,1974
833,0,0,11-01-2014,PhD,1,65324.0,0,Married,21,0,5,123,102,32,384,2,3,9,6,4,0,1,1,20,833,1950,1954
834,2,0,06-11-2012,2n Cycle,0,82347.0,0,Married,202,54,63,1101,845,133,556,7,1,10,7,3,38,0,0,25,834,1950,1957
835,1,0,26-05-2014,PhD,1,30843.0,1,Married,0,0,9,2,2,0,24,1,2,2,1,5,43,1,2,6,835,1960,1966
836,3,0,17-03-2014,PhD,1,46374.0,0,Married,0,0,17,21,21,0,408,1,3,7,7,8,1,1,1,18,836,1970,1974
837,0,0,01-04-2013,Graduation,1,60474.0,0,Single,234,199,170,736,303,9,265,2,7,12,10,7,25,1,1,31,837,1970,1979
838,0,0,04-03-2014,Master,1,38576.0,0,Married,0,0,0,7,7,0,34,0,1,3,1,7,2,1,1,5,838,1970,1973
839,0,0,19-02-2013,Graduation,1,55357.0,2,Married,84,64,64,264,116,25,374,2,3,11,6,5,66,0,2,22,839,1980,1985
840,0,0,04-10-2012,Graduation,1,37758.0,1,Married,0,2,1,12,10,0,27,0,2,3,1,8,49,1,2,6,840,1960,1966
841,1,0,05-05-2013,2n Cycle,0,85710.0,0,Married,29,20,33,399,350,30,600,9,1,10,6,2,5,0,0,26,841,1980,1989
842,0,0,26-01-2014,Graduation,1,23228.0,1,Married,6,2,0,26,18,1,13,0,2,3,2,8,71,0,1,7,842,1960,1969
843,0,0,15-02-2014,Master,1,44602.0,1,Married,0,2,34,91,89,0,167,1,6,4,6,8,35,1,2,17,843,1960,1969
844,0,0,09-01-2013,Graduation,0,7500.0,0,Married,4,2,5,9,3,1,0,0,1,3,0,6,94,0,0,4,844,1980,1987
845,0,0,04-10-2012,2n Cycle,1,38683.0,1,Married,84,35,66,188,69,41,46,1,6,6,4,7,80,0,1,17,845,1980,1989
846,0,0,17-12-2013,2n Cycle,1,49514.0,1,Single,58,39,93,175,78,13,88,1,2,4,6,7,61,0,1,13,846,1970,1975
847,0,0,11-06-2013,PhD,1,57906.0,0,Married,10,11,15,140,119,3,243,2,3,8,4,4,29,1,1,17,847,1970,1973
848,0,0,26-03-2013,Master,1,43456.0,0,Single,25,11,7,104,68,7,275,1,3,8,5,5,0,1,1,17,848,1960,1966
849,0,0,24-09-2013,Master,1,19485.0,2,Single,0,0,0,4,4,0,6,0,1,2,1,7,80,0,2,4,849,1980,1986
850,0,0,06-05-2013,Graduation,1,53172.0,0,Married,68,62,125,220,90,20,121,3,3,8,2,3,54,1,1,16,850,1970,1978
851,0,0,17-10-2012,Graduation,1,30545.0,1,Married,19,12,12,46,15,7,4,0,2,3,2,7,71,0,1,7,851,1970,1979
852,2,0,28-09-2013,PhD,0,70123.0,0,Married,23,0,0,419,396,0,1308,7,1,4,5,3,27,0,0,17,852,1980,1983
853,1,0,06-01-2014,Graduation,1,62450.0,0,Single,62,47,38,376,267,66,515,5,2,4,5,3,61,1,1,16,853,1950,1959
854,0,0,11-06-2014,Graduation,1,21675.0,1,Married,17,0,4,33,16,4,4,0,3,3,4,7,55,0,1,10,854,1970,1976
855,0,0,04-04-2014,2n Cycle,1,42395.0,1,Single,24,13,25,94,57,15,48,1,4,4,3,7,35,1,2,12,855,1980,1981
856,0,0,06-10-2013,Master,1,61346.0,1,Married,43,58,142,269,168,16,562,7,1,10,5,3,34,0,1,23,856,1970,1978
857,3,0,17-09-2013,Graduation,0,80812.0,0,Married,210,22,33,732,500,143,769,8,1,5,4,2,95,0,0,18,857,1950,1953
858,0,0,30-06-2013,Master,1,42835.0,1,Divorced,12,4,98,109,93,9,379,6,7,4,6,6,64,1,2,23,858,1970,1971
859,0,0,14-02-2013,Graduation,1,39922.0,1,Married,19,12,36,90,59,1,29,0,2,4,3,8,30,0,1,9,859,1980,1983
860,0,0,05-04-2014,Master,0,86424.0,0,Single,89,68,68,726,569,45,387,9,1,12,6,1,12,0,0,28,860,1950,1956
861,0,0,17-01-2013,2n Cycle,1,17117.0,1,Married,30,23,7,91,38,18,12,1,4,3,3,9,96,0,1,11,861,1970,1978
862,2,0,10-02-2014,Graduation,1,24762.0,1,Single,3,10,40,25,12,15,6,1,3,2,3,8,16,0,1,9,862,1970,1972
863,0,0,16-10-2012,Graduation,1,35797.0,0,Married,4,1,21,19,14,1,27,0,2,3,2,8,16,1,1,7,863,1970,1975
864,0,0,23-07-2013,Graduation,1,36627.0,2,Divorced,0,1,1,6,5,0,9,0,1,3,0,5,78,0,2,4,864,1970,1975
865,0,0,19-06-2014,2n Cycle,1,51111.0,1,Married,6,0,3,25,19,5,22,0,2,3,2,6,83,1,2,7,865,1980,1981
866,1,0,12-09-2012,PhD,0,86857.0,0,Single,133,102,40,1073,838,102,899,6,1,10,5,2,96,0,0,22,866,1970,1972
867,0,0,02-07-2013,PhD,0,82072.0,0,Married,168,55,129,908,685,92,889,2,1,13,3,1,67,0,0,19,867,1970,1970
868,0,0,26-11-2012,PhD,1,46231.0,2,Single,0,2,12,57,55,5,189,1,4,4,6,9,87,1,3,15,868,1950,1953
869,0,0,11-12-2013,Graduation,1,42243.0,1,Married,0,0,5,2,2,0,48,0,2,3,2,7,34,1,2,7,869,1950,1959
870,0,0,01-04-2013,Graduation,1,51195.0,1,Married,82,14,58,252,156,24,230,2,8,5,9,8,46,1,2,24,870,1960,1962
871,0,0,16-12-2013,Master,0,68092.0,0,Single,78,60,48,345,207,36,852,6,2,10,2,5,7,0,0,20,871,1970,1978
872,1,0,09-02-2013,Graduation,1,31814.0,1,Married,4,3,20,27,20,1,35,0,2,3,2,9,73,0,1,7,872,1970,1973
873,0,0,08-09-2012,Master,1,51390.0,1,Divorced,23,20,56,90,47,2,205,2,6,5,5,5,54,1,2,18,873,1960,1965
874,0,0,14-01-2014,Graduation,0,76630.0,0,Married,40,31,175,517,446,56,255,10,1,11,3,1,93,0,0,25,874,1980,1983
875,0,0,30-04-2014,Basic,1,26868.0,1,Single,8,0,2,9,1,3,0,0,1,2,1,7,52,0,1,4,875,1990,1991
876,2,0,01-02-2013,PhD,0,48948.0,0,Divorced,160,8,42,374,206,49,437,10,2,5,7,6,53,0,0,24,876,1940,1943
877,0,0,12-12-2012,PhD,1,55260.0,0,Single,11,8,242,72,53,0,825,10,2,5,8,6,81,1,1,25,877,1970,1972
878,1,0,07-08-2013,Graduation,1,64090.0,0,Married,76,58,135,295,161,51,316,9,1,4,6,5,8,1,1,20,878,1950,1956
879,0,0,23-01-2014,Graduation,1,78331.0,0,Divorced,160,138,61,652,354,169,756,6,2,7,10,4,97,1,1,25,879,1950,1958
880,0,0,11-08-2013,PhD,1,37087.0,1,Married,15,55,3,204,134,0,194,2,3,8,4,6,50,0,1,17,880,1970,1974
881,0,0,22-10-2013,Graduation,1,21846.0,1,Divorced,6,17,26,41,18,10,7,0,4,3,4,8,38,0,1,11,881,1980,1986
882,0,0,06-02-2013,Graduation,0,81320.0,0,Married,59,33,57,585,493,103,183,3,1,10,4,2,61,0,0,18,882,1950,1958
883,0,0,16-08-2013,Graduation,1,54137.0,0,Divorced,0,0,20,11,11,1,171,1,2,4,4,6,46,1,1,11,883,1970,1970
884,0,0,14-07-2013,Graduation,0,66825.0,0,Married,29,101,40,535,405,40,243,5,1,6,4,2,73,0,0,16,884,1960,1967
885,0,0,04-12-2013,Graduation,0,57100.0,0,Married,39,21,96,129,69,3,181,3,1,6,3,3,19,0,0,13,885,1970,1973
886,0,0,24-03-2013,Graduation,1,58917.0,1,Married,0,7,28,96,89,7,151,1,5,6,4,5,10,2,3,16,886,1960,1969
887,2,0,21-11-2013,Graduation,0,86429.0,0,Single,29,28,37,930,873,18,464,4,0,7,7,2,10,0,0,18,887,1960,1961
888,0,0,02-12-2013,Graduation,1,45684.0,1,Divorced,10,1,7,16,5,0,5,0,1,2,1,7,37,0,1,4,888,1970,1971
889,0,0,04-01-2014,Graduation,1,47889.0,1,Married,0,0,4,29,29,5,29,0,1,3,2,5,94,0,1,6,889,1970,1974
890,0,0,10-03-2014,PhD,0,45921.0,0,Married,24,9,12,82,49,3,102,1,1,6,2,4,23,0,0,10,890,1980,1986
891,0,0,29-06-2013,PhD,0,78420.0,0,Single,91,28,28,793,674,28,604,10,1,8,3,1,75,0,0,22,891,1960,1966
892,0,0,07-11-2013,Graduation,0,75114.0,0,Married,63,12,24,598,523,60,571,10,1,5,3,2,40,0,0,19,892,1990,1992
893,1,0,25-01-2013,PhD,1,52278.0,0,Divorced,0,0,174,71,71,0,953,5,6,10,10,8,24,1,1,31,893,1960,1963
894,1,0,14-07-2013,Master,1,35641.0,1,Married,8,3,28,78,67,9,63,1,2,4,3,7,11,0,1,10,894,1970,1972
895,0,0,11-05-2013,Graduation,0,62820.0,0,Married,138,61,53,464,265,61,398,4,1,6,3,1,51,0,0,14,895,1950,1954
896,0,0,26-12-2013,Master,0,73113.0,0,Married,50,19,28,223,154,9,741,4,1,7,3,2,86,0,0,15,896,1960,1960
897,3,0,07-08-2013,PhD,0,84169.0,0,Married,0,19,0,422,403,19,1478,6,1,6,7,3,9,0,0,20,897,1980,1982
898,0,0,17-11-2013,2n Cycle,1,42607.0,0,Single,30,29,47,115,56,32,156,2,2,7,3,3,30,1,1,14,898,1950,1954
899,1,0,18-05-2013,PhD,0,74637.0,0,Single,146,64,16,674,464,0,960,9,1,9,6,3,73,0,0,25,899,1950,1954
900,2,0,13-04-2014,PhD,1,46015.0,1,Married,0,0,6,2,2,0,38,0,1,3,1,7,25,1,2,5,900,1950,1955
901,0,0,17-04-2013,Graduation,0,72354.0,0,Single,220,26,182,719,473,12,315,10,1,6,2,1,67,0,0,19,901,1990,1993
902,1,0,24-01-2013,Master,1,39858.0,1,Single,2,20,26,47,25,7,15,0,1,4,2,6,67,0,1,7,902,1960,1969
903,0,0,04-05-2014,PhD,1,34469.0,1,Married,0,6,12,26,20,5,19,1,3,4,1,4,58,1,2,9,903,1940,1948
904,1,0,18-05-2014,Graduation,1,83033.0,1,Married,237,99,33,767,431,149,812,4,1,10,11,5,82,0,1,26,904,1980,1986
905,0,0,31-08-2012,Master,0,24401.0,0,Married,10,28,115,255,217,24,73,1,3,6,6,8,98,0,0,16,905,1970,1979
906,1,0,10-02-2014,Graduation,0,77583.0,0,Married,250,23,108,657,384,12,372,5,1,9,4,2,93,0,0,19,906,1970,1978
907,1,0,30-12-2013,2n Cycle,0,74116.0,0,Single,145,111,166,960,704,55,871,4,1,10,4,2,53,0,0,19,907,1980,1982
908,0,0,04-05-2014,Graduation,0,74293.0,0,Single,93,152,81,580,335,91,375,4,1,6,5,2,66,0,0,16,908,1990,1993
909,0,0,17-11-2013,PhD,1,68397.0,0,Married,17,80,80,563,466,13,760,9,1,5,6,3,6,1,1,21,909,1970,1976
910,0,0,08-04-2014,PhD,0,79632.0,0,Married,99,0,12,609,510,21,471,4,1,9,6,2,42,0,0,20,910,1970,1974
911,0,0,10-02-2014,Graduation,1,46107.0,1,Single,16,9,33,52,27,9,31,1,1,4,1,3,78,0,1,7,911,1980,1989
912,1,0,12-08-2012,PhD,1,64950.0,0,Single,12,0,63,84,72,0,819,2,2,10,11,7,29,1,1,25,912,1950,1951
913,0,0,22-12-2012,Basic,1,25443.0,1,Married,8,4,7,15,3,9,1,0,1,3,1,8,82,0,1,5,913,1980,1989
914,0,0,22-05-2014,Graduation,0,75127.0,0,Single,46,35,227,386,305,17,203,11,1,5,2,1,92,0,0,19,914,1950,1952
915,0,0,25-05-2014,PhD,1,32892.0,1,Married,2,0,2,17,15,1,26,0,2,3,3,8,78,0,1,8,915,1970,1971
916,0,0,24-10-2013,Graduation,0,71796.0,0,Married,167,21,32,499,311,75,354,3,1,4,9,4,54,0,0,17,916,1970,1971
917,1,0,22-05-2013,PhD,1,67536.0,0,Married,23,0,35,470,447,71,1253,5,3,11,11,8,45,1,1,30,917,1970,1970
918,0,0,14-07-2013,Graduation,1,55239.0,0,Single,23,17,106,278,238,24,371,5,3,11,7,5,59,1,1,26,918,1970,1971
919,0,0,09-08-2013,PhD,1,60554.0,1,Divorced,110,7,15,193,76,15,588,4,2,9,8,6,8,0,1,23,919,1970,1975
920,0,0,10-06-2013,2n Cycle,1,64831.0,1,Single,75,86,144,410,249,86,480,3,8,5,6,6,51,1,2,22,920,1950,1952
921,0,0,20-07-2013,PhD,1,56067.0,0,Married,16,12,120,82,54,6,517,4,2,7,7,5,51,1,1,20,921,1960,1962
922,2,0,28-05-2013,Graduation,0,82025.0,0,Divorced,48,98,98,752,606,70,267,2,1,6,3,1,76,0,0,12,922,1980,1983
923,4,0,04-03-2013,Graduation,0,94384.0,0,Married,160,24,172,974,790,45,1111,8,0,5,5,2,62,0,0,18,923,1950,1953
924,0,0,22-12-2012,Basic,0,14906.0,0,Single,7,7,15,28,14,16,7,1,3,3,2,7,86,0,0,9,924,1980,1986
925,2,0,01-10-2012,PhD,0,51563.0,0,Married,0,0,36,48,48,0,1166,4,1,10,4,8,60,0,0,19,925,1980,1987
926,0,0,16-02-2014,2n Cycle,1,57937.0,0,Married,55,42,133,241,144,48,261,4,3,9,4,3,56,1,1,20,926,1980,1982
927,0,0,30-09-2013,Graduation,1,68274.0,1,Divorced,23,25,46,99,51,25,135,2,2,5,4,3,83,1,2,13,927,1970,1979
928,0,0,06-12-2013,Graduation,1,39771.0,1,Married,2,2,14,22,18,8,6,0,1,3,2,4,92,0,1,6,928,1970,1977
929,0,0,01-10-2012,2n Cycle,1,67893.0,0,Divorced,49,28,47,219,142,18,711,2,2,9,3,8,31,1,1,16,929,1970,1975
930,0,0,10-05-2014,PhD,1,27922.0,1,Married,2,0,11,15,13,4,11,0,1,3,2,4,80,0,1,6,930,1970,1979
931,1,0,08-05-2014,PhD,1,52190.0,1,Married,0,0,18,17,17,0,42,1,3,3,2,5,39,1,2,9,931,1970,1976
932,1,0,29-01-2013,Master,1,44051.0,1,Divorced,6,7,18,71,58,3,79,1,4,4,3,6,20,1,2,12,932,1970,1973
933,0,0,11-05-2013,PhD,1,42767.0,2,Single,19,6,38,68,43,5,20,1,1,2,3,8,53,0,2,7,933,1970,1971
934,0,0,11-05-2014,Master,1,46106.0,1,Married,2,0,14,10,8,0,30,1,1,2,1,6,84,1,2,5,934,1970,1976
935,0,0,10-02-2013,PhD,1,16927.0,1,Married,3,2,4,28,23,1,20,0,5,4,3,8,50,1,2,12,935,1970,1976
936,1,0,01-12-2012,Graduation,1,59754.0,0,Married,4,27,139,75,44,146,115,2,3,6,5,5,96,1,1,16,936,1960,1965
937,0,0,17-08-2012,Graduation,1,53700.0,0,Single,69,5,83,307,233,41,263,5,4,8,5,5,94,1,1,22,937,1950,1952
938,0,0,07-05-2014,Graduation,1,59041.0,1,Married,2,2,6,19,15,2,69,0,2,4,2,5,25,1,2,8,938,1970,1973
939,0,0,27-04-2013,PhD,1,54237.0,0,Divorced,4,3,57,37,30,0,267,2,4,5,5,6,48,1,1,16,939,1950,1957
940,0,0,21-09-2012,Graduation,1,70647.0,0,Divorced,25,85,114,281,171,123,561,7,2,13,4,2,65,1,1,26,940,1960,1967
941,0,0,07-05-2014,PhD,1,52597.0,0,Single,7,0,42,44,37,0,492,3,3,8,6,5,69,1,1,20,941,1960,1962
942,1,0,30-12-2012,Master,1,41021.0,1,Married,6,7,12,22,9,16,14,0,2,3,2,6,12,0,1,7,942,1960,1969
943,0,0,14-10-2013,PhD,1,40233.0,0,Married,0,4,2,50,46,17,80,1,5,5,2,6,84,1,1,13,943,1970,1975
944,0,0,25-06-2014,Graduation,1,50183.0,1,Married,13,12,15,109,84,10,97,1,7,6,3,5,47,1,2,17,944,1980,1980
945,0,0,12-09-2013,Graduation,1,54753.0,0,Married,7,107,131,341,227,59,197,2,3,11,5,4,87,1,1,21,945,1950,1959
946,3,0,19-08-2013,Graduation,0,92955.0,0,Married,31,21,84,977,925,24,693,7,1,9,6,2,35,0,0,23,946,1970,1973
947,0,0,12-10-2012,Graduation,1,33471.0,1,Married,0,2,12,29,27,9,43,0,3,4,3,7,47,0,1,10,947,1970,1973
948,1,0,13-04-2013,PhD,1,34596.0,1,Married,0,0,7,2,2,0,14,0,1,2,1,8,48,0,1,4,948,1970,1974
949,0,0,13-10-2012,Graduation,1,44010.0,1,Married,86,36,48,356,234,72,186,2,6,6,10,9,46,0,1,24,949,1980,1980
950,0,0,02-02-2014,Graduation,0,84219.0,0,Married,45,137,45,582,400,137,434,4,1,10,3,1,27,0,0,18,950,1980,1988
951,0,0,17-01-2013,PhD,1,40706.0,2,Married,4,0,5,15,11,2,59,0,4,4,3,7,37,1,3,11,951,1960,1968
952,0,1,12-11-2012,2n Cycle,1,15716.0,1,Married,8,5,26,43,30,7,16,0,3,4,3,8,8,0,1,10,952,1980,1988
953,0,0,17-11-2013,2n Cycle,1,59052.0,0,Divorced,63,35,31,173,75,57,230,1,3,7,7,5,29,1,1,18,953,1950,1959
954,0,0,14-10-2012,Master,0,80573.0,0,Married,60,138,15,628,430,92,829,6,1,13,4,2,85,0,0,24,954,1970,1971
955,1,0,01-08-2012,Master,0,82576.0,0,Married,168,55,18,668,445,18,1206,4,1,12,2,1,66,0,0,19,955,1950,1959
956,0,0,11-10-2013,Master,1,56962.0,2,Married,10,3,26,90,77,3,292,3,7,5,6,7,60,1,3,21,956,1960,1965
957,0,0,03-01-2014,Graduation,1,35704.0,1,Married,2,9,30,23,12,11,30,0,3,4,2,4,54,1,2,9,957,1950,1952
958,1,0,12-09-2013,Graduation,1,53103.0,0,Married,11,17,195,161,133,0,729,6,5,7,10,7,70,1,1,28,958,1950,1954
959,0,0,12-07-2013,2n Cycle,1,46779.0,1,Divorced,0,1,7,4,3,0,12,1,1,2,0,4,55,1,2,4,959,1960,1960
960,0,0,07-08-2013,Master,1,33462.0,1,Divorced,0,3,11,21,18,0,22,0,1,3,2,7,78,0,1,6,960,1970,1979
961,0,0,14-10-2013,Graduation,1,63693.0,0,Divorced,42,43,54,422,337,87,587,6,3,9,11,6,63,1,1,29,961,1970,1978
962,3,0,15-08-2013,Graduation,0,80763.0,0,Married,192,168,231,468,108,42,674,11,1,6,5,3,17,0,0,23,962,1950,1950
963,0,0,21-08-2013,PhD,1,65352.0,0,Married,4,3,23,91,84,7,284,2,2,8,4,4,43,1,1,16,963,1970,1974
964,0,0,25-11-2013,PhD,0,82170.0,0,Married,49,93,37,793,651,55,1023,6,1,7,5,2,13,0,0,19,964,1970,1978
965,4,0,25-10-2013,Graduation,0,75759.0,0,Married,89,22,182,819,708,91,1394,7,1,9,9,5,46,0,0,26,965,1960,1969
966,0,0,12-05-2013,2n Cycle,0,79689.0,0,Single,180,26,121,846,640,37,311,9,1,13,4,2,65,0,0,27,966,1970,1976
967,0,0,29-06-2014,PhD,1,35340.0,1,Divorced,0,0,5,12,12,1,27,0,2,3,2,5,1,1,2,7,967,1950,1956
968,5,0,21-03-2014,Graduation,0,85683.0,0,Divorced,45,17,51,373,311,69,1296,4,1,10,2,1,6,0,0,17,968,1950,1954
969,0,0,29-11-2012,2n Cycle,1,24884.0,1,Married,0,6,3,13,7,0,3,0,1,3,0,7,32,0,1,4,969,1970,1972
970,1,0,31-08-2012,Master,1,42021.0,1,Married,7,5,27,148,136,5,393,1,5,6,10,9,34,0,1,22,970,1980,1981
